artist,gender
Jim_Hurst,male
Dónal_Lunny,male
Eddie_Rayner,male
Brett_Hestla,male
Kin_Vassy,male
Adi_Braun,female
Andrés_Segovia,male
Sal_Valentino,male
Cheyenne_Kimball,female
Nic_Cester,male
Brian_Fair,male
Art_Greenhaw,male
Julio_Sosa,male
Steve_Marriott,male
Leon_Jackson,male
Jaci_Velasquez,female
Geoff_Useless,male
Steve_Rushton,male
Duane_Allman,male
Rhys_Meirion,male
Gary_Barlow,male
Laura_Bryna,female
Jessica_Andersson,female
Poloroid,female
Lynnsha,female
Meechy_Darko,male
Bobby_Bare_Jr.,male
TaQuita_Thorns,female
Larry_Marshall,male
Adam_Siegel,male
Justin_Sane,male
Meleni_Smith,female
Whitfield_Crane,male
Lulu_James,female
Baxter_Dury,male
Derri_Daugherty,male
Tim_Maurer,male
Roshana,female
Phil_Vassar,male
Paddy_McAloon,male
Anja_Nissen,female
Kurious,male
Johnny_Devlin,male
MC_Lord_Magrao,male
Janet_Robin,female
Greg_Page,male
Gary_Fletcher,male
Robbie_Nevil,male
Keri_Hilson,female
Billie_Eilish,female
Tito_Larriva,male
C-Murder,male
Matt_Schofield,male
Steve_Miller,male
Alyson_Cambridge,female
Sticky_Fingaz,male
Kelli_Young,female
Rita_Lynch,female
Jess_Glynne,female
Eva_Gardner,female
David_M._Allen,male
Bill_Withers,male
Neil_Young,male
Michael_McDermott,male
MC_Hammer,male
Nicki_Gillis,female
Jessie_Chris,female
Honey_Bane,female
Damian_Wilson,male
Beau_Bokan,male
Stefan_Andersson,male
Rockwell,male
Sam_Carr,male
Jez_Williams,male
Bret_Michaels,male
Damion_Suomi,male
Wendy_Saddington,female
Everlast,male
Fuzzy_Haskins,male
Ian_Broudie,male
Adam_Nodelman,male
E-40,male
Tom_Greenhalgh,male
Shawn_Mendes,male
Steven_Lee_Olsen,male
Mike_Pont,male
Buddy_Ace,male
Jade_Jones,male
Manny_Guevara,male
Alan_Hawkshaw,male
Jesse_Pintado,male
Domino,male
Young_Buck,male
Nocando,male
Daniel_Joseph_Schafer,male
Libby_Roderick,female
Curtis_Mayfield,male
Charlie_Jones,male
David_Fanning,male
Justin_Wells,male
Jennifer_Lopez,female
Dave_Matthews,male
Tom_Principato,male
Joe_Cohn,male
Candi_Staton,female
LunchMoney_Lewis,male
Sara_Löfgren,female
Adrian_Gurvitz,male
Susan_Ashton,female
Scarface,male
Steve_Kolander,male
Wayne_Kemp,male
Criminal_Manne,male
Phil_Jamieson,male
Hally_Wood,female
Jim_Mayer,male
Lenny_Kaye,male
Megan_Mullins,female
Nerdkween,female
Paulinho_Moska,male
Henry_Rollins,male
Son_Bonds,male
Tony_Franklin,male
Leeroy_Stagger,male
Mattie_Montgomery,male
Dave_Kushner,male
Shelly_Lares,female
Trish_Keenan,female
Dolores_Keane,female
Rayland_Baxter,male
Miljenko_Matijevic,male
Carlos_Alomar,male
Max_Merritt,male
Dyme-A-Duzin,male
Jim_Schwall,male
Howard_Leese,male
Johnny_A.,male
Doug_Locke,male
Dave_Walker,male
Arvella_Gray,male
Catherine_Whitney,female
Roger_Clyne,male
Noelle_Scaggs,female
Jenny_O.,female
Deacon_John_Moore,male
Fallon_Bowman,female
George_Nozuka,male
Shaun_Kirk,male
Kenza_Farah,female
Tiffany_Hwang,female
Michael_Tolcher,male
Nat_King_Cole,male
Daniel_Cartier,male
Archie_Edwards,male
Julian_Taylor,male
Torch,male
Amie_Comeaux,female
Dave_Brockie,male
Jo_Jo_Benson,male
Eddie_King,male
Bobby_Helms,male
Gladys_Horton,female
Dear_Frederic,male
Marco_Sartor,male
Paul_Heaton,male
Tajna_Tanovic,female
Paul_Wong,male
Mitchelle'l,male
Killa_Sin,male
Amy_Kuney,female
Vaughn_De_Leath,female
Enock_Gustave,male
Joe_Holmes,male
Che'Nelle,female
Allen_Hinds,male
Kevin_Spencer,male
Chris_Webby,male
Jay_Rock,male
John_Garrison,male
Tom_Jones,male
Melanie_Horsnell,female
Mark_McGuinn,male
Bruno_Ravel,male
Kate_Davis,female
Blake_Shelton,male
Tim_Rogers,male
Nigel_Wright,male
Laura_Stoica,female
Lara_McAllen,female
Johnny_Borrell,male
Jacob_Golden,male
Anders_Hana,male
Candye_Kane,female
Kam,male
Cub_Koda,male
Myrtle_Watkins,female
Simone_Stacey,female
Ivie_Anderson,female
Janet_Pressley,female
Irene_Cara,female
Mica_Roberts,female
Victor_Willis,male
Guy-Manuel_de_Homem-Christo,male
Matthias_Röhr,male
Randy_Newman,male
Latch_Key_Kid,male
Dave_Bickler,male
John_Landry,male
Fiona_Horne,female
Sarine_Voltage,female
Majella_O'Donnell,female
Heather_Masse,female
Pepeu_Gomes,male
Rou_Reynolds,male
Cindy_Alexander,female
Sugar_Pie_DeSanto,female
Rex_Allen_Jr.,male
Soulja_Slim,male
Richard_Barnes,male
Bashful_Brother_Oswald,male
Alan_Rankine,male
Bob_Catley,male
Pyeng_Threadgill,female
David_Karsten_Daniels,male
Top_Topham,male
William_Bell,male
Dami_Im,female
Shannon_Saunders,female
Jennifer_Hudson,female
Floyd_Council,male
Novel,male
Edmund_Hockridge,male
Bobby_Gustafson,male
Teddy_Park,male
Jillian_Wheeler,female
Chips_Moman,male
Joyce_Bryant,female
Ken_Andrews,male
Julie_Christensen,female
George_Ezra,male
Nuno_Bettencourt,male
R.O.E.,male
Susan_Raye,female
Matt_Willis,male
Albennie_Jones,female
Chris_Caffery,male
Tamara_Drasin,female
Electra_Mustaine,female
Jeff_Pehrson,male
Diamond_D,male
Dave_Amato,male
Franco_Cerri,male
Jenn_Bostic,female
Jennifer_Nettles,female
Paul_Humphreys,male
Gilby_Clarke,male
Glenn_Worf,male
Donnie_Munro,male
Helen_Carter,female
Dave_Cochrane,male
Jeremy_Lile,male
Dee_Dee_Sharp,female
Rydel_Lynch,female
Jeff_Buckley,male
Cass_McCombs,male
Yung_Simmie,male
Terri_Sharp,female
Stephan_Jenkins,male
Larkin_Grimm,female
Leroy_Dallas,male
Maher_Zain,male
Sheryl_Bailey,female
Lay_Low,female
Peter_Karrie,male
Hannah_Schaefer,female
Matt_Good,male
Rosetta_Hightower,female
Paul_Curtis,male
Kris_Allen,male
Willie_Colón,male
Steve_Cropper,male
Chris_Kirkpatrick,male
Henry_Townsend,male
Soraya,female
Billy_Eckstine,male
Samuel_Rosa,male
Vic_Johnson,male
Junior_Walker,male
Lillie_McCloud,female
RJ,male
Mario_Vazquez,male
Masta_Killa,male
Seal,male
Kalie_Shorr,female
Larry_Pierce,male
Nadia_Oh,female
JBM,male
Dimebag_Darrell,male
Jamie_Laurie,male
Glenn_Schwartz,male
Spider_Loc,male
Fredro_Starr,male
Daniel_Vahnke,male
Charlie_Gracie,male
Julien_Doré,male
Rachel_Factor,female
Jimmy_Spicer,male
Mike_Absalom,male
Ben_Mills,male
Martin_Gordon,male
Tommy_Tucker,male
Marianne_James,female
Emily_Wynne-Hughes,female
Ria,female
Emmie,female
Eric_Andersen,male
Cam_Pipes,male
Rosko,male
David_Rush,male
Marco_Pirroni,male
Geno_Delafose,male
Killer_Mike,male
Dan_Bejar,male
Steve_Helms,male
Goldie_Loc,male
Lillian_Leach,female
Julian_Marley,male
Peter_Stampfel,male
Bonnie_Lou,female
Martin_Newell,male
Tony_Brent,male
Diz_Disley,male
Josh_Kelley,male
Carla_Harvey,female
Val_Young,female
Mark_Read,male
Ms._Dynamite,female
Ray_Manzarek,male
Johnny_Carroll,male
Chris_Estes,male
Cécile_Corbel,female
Chris_Shiflett,male
Michael_Peterson,male
Lynda_Lemay,female
Edith_Bliss,female
Ruby_Turner,female
Josh_Logan,male
David_Wm._Sims,male
Bonnie_Brown,female
Michel_Rivard,male
Carlo_Domeniconi,male
Doug_Howard,male
Lady_Rizo,female
Doyle_Lawson,male
Steph_Carse,male
Ronnie_Ronalde,male
Max_B,male
James_Hepler,male
Shelley_Preston,female
Marli_Harwood,female
Bilal_Salaam,male
Kele_Okereke,male
Gaelle_Adisson,female
Kim_Burrell,female
Tebey,male
Gregory_Raposo,male
B.B._King,male
Christopher_Pravdica,male
Phillip_Boa,male
Akrobatik,male
Del_McCoury,male
Anna_Nalick,female
Tony_Fredianelli,male
Colm_Wilkinson,male
Jack_Guthrie,male
Walter_Becker,male
Dwele,male
Adrian_Legg,male
Colt_Ford,male
Brownie_McGhee,male
Lucy_Schwartz,female
Bobby_Mack,male
Charlene_Soraia,female
Walter_Jackson,male
Jessica_Harp,female
Eric_Stacy,male
Charlie_Daniels,male
Holly_Woods,female
Tynisha_Keli,female
Akinyele,male
Julian_Austin,male
Billy_Klippert,male
Joe_Barbieri,male
Olli_Wisdom,male
Catherine_Porter,female
Devon_Sproule,female
Christian_Smith-Pancorvo,male
Jody_Miller,female
Izzy_Miller,male
Flying_Lotus,male
Terje_Winterstø_Røthing,male
Bill_Haley,male
Otilio_Galíndez,male
Yukimi_Nagano,female
Buffy_Lawson,female
Paul_Marazzi,male
Dina_Carroll,female
Sara_Niemietz,female
Meg_Hutchinson,female
Tony_Christie,male
Carroll_Thompson,female
Young_Jeezy,male
Katherine_Ellis,female
MEGG,female
Michael_De_Jong,male
Hopsin,male
Feloni,female
Kurt_Neumann,male
Jack_Splash,male
Cowboy_Copas,male
Lou_Canon,female
Wallis_Bird,female
Gnash,male
Vi_Subversa,female
Chris_Ethridge,male
Julienne_Irwin,female
Oddleif_Stensland,male
Gunnar_Wiklund,male
Mieka_Pauley,female
Bill_Medley,male
Heather_Bishop,female
Fat_Tony,male
Jeff_Loomis,male
Shadia_Mansour,female
Jack_Jones,male
Arthur_Foxton_Ferguson,male
Liz_Robertson,female
Dee_Dee_Ramone,male
Mika,male
Jessica_Lowndes,female
Maiday,female
Donnie_Wahlberg,male
Daniel_Fortea,male
Cassie_Davis,female
Constance_Demby,female
Beppe_Gambetta,male
Rosemary_Butler,female
João_Bosco,male
Michael_Carter,male
Edward_Tony_Green,male
Jay_Yuenger,male
Linda_de_Suza,female
Dana_Glover,female
Lil'_Flip,male
Mary_Byker,male
Gavin_Turek,female
Henry_Paul,male
Emma_Pask,female
Gianluca_Grignani,male
Townes_Van_Zandt,male
Lou_Gramm,male
Lewis_James,male
Joshua_Rogers,male
Mitch_Ryder,male
Dale_Crover,male
Donna_De_Lory,female
Sebastián_Yatra,male
Natalie,female
Neilson_Hubbard,male
Irma_Thomas,female
Benjamin_Curtis,male
Marty_Wilde,male
Chilla_Jones,male
Priscilla_Mitchell,female
Tom_Cochrane,male
Tony_Moran,male
Hawksley_Workman,male
David_Flynn,male
Tim_Finn,male
Helen_Reddy,female
Bill_Taft,male
Bill_Kirchen,male
Garnet_Mimms,male
Stephen_Dale_Petit,male
Tony_McManus,male
Earlly_Mac,male
Levi_Stubbs,male
Anna_Mae_Winburn,female
Adeva,female
Peter_Tägtgren,male
Kipp_Lennon,male
Zola_Jesus,female
Sonny_Digital,male
Bradford_Cox,male
Linda_Thompson,female
Mac_Davis,male
Tracey_Brown,female
Millard_Powers,male
Seth_Putnam,male
Quincy_Mumford,male
Amber_Lawrence,female
Brian_Cook,male
Kevin_Moore,male
Dario_Seixas,male
Algebra,female
Tinashe,female
River_Matthews,male
Lovie_Lee,male
George_McCrae,male
Amy_Loftus,female
Lil'_Dave_Thompson,male
Ricky_Wilson,male
Fursy_Teyssier,male
VX_69,male
Sébastien_Schuller,male
Don_Walker,male
Little_Smokey_Smothers,male
Ad-Rock,male
Jim_Lill,male
J._J._Johnson,male
Sarah_Burgess,female
Joe_Diorio,male
Ross_D._Wyllie,male
Adrian_Vandenberg,male
Joe_Brown,male
Dinah_Nah,female
Willie_Chambers,male
Don_Helms,male
John_Lombardo,male
Bobby_Bare,male
Ann-Cathrine_Wiklander,female
Duck_Baker,male
LaToya_London,female
Julie_Byrne,female
Jamie_Arentzen,male
Jason_Hartman,male
Javine_Hylton,female
N.O.R.E.,male
Scott_Lucas,male
The_Edge,male
J._Holiday,male
Kathy_Mattea,female
Carl_Jah,male
Rockwell_Knuckles,male
Lee_Ranaldo,male
Christina_Rosenvinge,female
Sam_Tsui,male
Meaghan_Smith,female
Matthew_Morrison,male
Jessica_Sanchez,female
Niall_Breslin,male
Jinx_Titanic,male
Jack_Ingram,male
Jonny_Martinez,male
Robert_Gordon,male
Jackie_Leven,male
Charlie_Burchill,male
Carl_Butler,male
Gucci_Mane,male
Dice,male
Deon_Estus,male
Marc_Lavoine,male
Devon_Glenn,male
Roland_Grapow,male
Speedy_Keen,male
Justin_Townes_Earle,male
Drake_Levin,male
Don_Warden,male
Amanda_Ghost,female
Francesca_Gagnon,female
Simonne_Jones,female
Francisca_Valenzuela,female
Julianne_Hough,female
Harriet_Wheeler,female
Joey_DeMaio,male
Tay_Walker,male
Katie_Price,female
Captain_Sky,male
Therese_Merkel,female
Mick_Head,male
Brent_Parlane,male
Doug_Levitt,male
Eithne_Ní_Uallacháin,female
Patti_Russo,female
Thelma_Carpenter,female
Joelle_Hadjia,female
Pelle_Almqvist,male
Nyle_Wolfe,male
Benjamin_Burnley,male
Jordan_Fisher,male
Briana_Scott,female
Paul_Thomson,male
Vanessa_Silberman,female
Tom_Vek,male
Albert_Cummings,male
Paulo_Jr.,male
Kasperi_Heikkinen,male
Jeff_Jericho,male
Johnny_Jenkins,male
Torquil_Campbell,male
Mitchy_Slick,male
Stacy_Dean_Campbell,male
Angela_Hunte,female
Boom_Bam,male
Rebecca_Loebe,female
The-Dream,male
Taylor_John_Williams,male
Black_Milk,male
Donna_Fargo,female
Josh_Thompson,male
Maysa_Leak,female
Dave_Warner,male
Jack_Hues,male
Danny_Kirwan,male
Brolle,male
Delores_Holmes,female
Ian_Williams,male
Kyle_Gass,male
King_Lizzard,male
Redlight_King,male
Davey_Johnstone,male
V._Rose,female
Graham_Bonnet,male
Clarence_White,male
Christine_Kittrell,female
Michael_Peace,male
Anne_Sylvestre,female
Doug_Ardito,male
Allen_West,male
Marv_Won,male
Michael_Vescera,male
Guy_Chadwick,male
Dante_Spinetta,male
Régine_Chassagne,female
Will_Hoge,male
Bill_Bailey,male
Shiny_Joe_Ryan,male
Suzie_Mathers,female
Nyanda,female
Heather_Holley,female
David_Geddes,male
Don_Cox,male
John_Schumann,male
Ersel_Hickey,male
Derek_Miller,male
Marcus_Reeves,male
Vicki_Vann,female
Rachel_Platten,female
Rich_Dodson,male
Vicky_McGehee,female
La'Myia_Good,female
David_Homyk,male
Kevin_Cadogan,male
Jesse_Sykes,male
Mark_Foggo,male
Gary_Morris,male
Cal_Collins,male
Keith_Lamb,male
Richard_Shaw_Brown,male
Damon_Gray,male
Freedy_Johnston,male
Chucho_Merchán,male
Billy_Mackenzie,male
Dean_Bernardini,male
Lyfe_Jennings,male
Davide_Barbieri,male
Matthew_Jay,male
Anton_Barbeau,male
Maejor,male
Billie_Piper,female
Jordan_Pruitt,female
Little_Boots,female
Noel_Redding,male
Jerry_Miller,male
Paul_Overstreet,male
Mike_Marlin,male
Juanita_Stein,female
Havana_Brown,female
Piney_Gir,female
Eddie_Duran,male
Jessica_Ridley,female
Jewel,female
Lera_Lynn,female
Reese_Klaiber,male
Jonathan_Pretus,male
Gina_Stile,female
Melissa_VanFleet,female
Ola_Svensson,male
Eelco_Gelling,male
AZ,male
Kat_Dahlia,female
Joe_Duplantier,male
Jan_Krist,female
Theoretical_Girl,female
Ledisi,female
Mark_Arm,male
Sonny_T.,male
Terry_Black,male
Keith_Palmer,male
Tiffani_Wood,female
Jordan_McIntosh,male
Frankie_Biggz,male
Alexz_Johnson,female
Simon_Fowler,male
Abeti_Masikini,female
Yasmin_Deliz,female
Steve_Burns,male
Jennifer_Green,female
MioSoty,female
Deweare,male
Jennifer_Finch,female
Gayla_Earlene,female
Apollonia_Kotero,female
Mac_McAnally,male
Cortelia_Clark,male
Gordie_Sampson,male
Alana_Grace,female
Kevin_Simm,male
Chip_Taylor,male
Jimmie_Spheeris,male
John_P._Hammond,male
Neil_Sedaka,male
Courtney_Marie_Andrews,female
Brett_Gurewitz,male
Claudja_Barry,female
Thomas_Zwijsen,male
McGruff,male
Wes_Scantlin,male
Jon_Lindsay,male
Claudine_Longet,female
Olivia_Chaney,female
Ernie_Isley,male
Låpsley,female
Victoria_Wilson-James,female
Chris_Spencer,male
Dylan_Scott,male
Fabolous,male
Ezekiel_Ox,male
Todd_Rundgren,male
Belle_Baker,female
Ritchie_Pickett,male
Johnny_Smith,male
Tone_Norum,female
Brian_Marquis,male
Amine,male
Joe_Nichols,male
Danny_Saber,male
Chris_Madsen,male
Irwin_Thomas,male
Charlie_Worsham,male
Ida_Nilsen,female
Robert_Knight,male
Krissy_Krissy,female
Elisabeth_Kontomanou,female
Bernard_Lavilliers,male
Draco_Rosa,male
Christa_Collins,female
Chris_Higgins,male
Nanette_Workman,female
Dave_Willey,male
Mike_McGear,male
Ruby_Andrews,female
Markoolio,male
Pete_Lynch,male
Stella_Soleil,female
Colin_Towns,male
Susan_Roshan,female
Christopher_Paul_Stelling,male
Nicole_Millar,female
Matt_Barlow,male
Ruby_Frost,female
Ashleigh_Ball,female
Buddy_Starcher,male
Poly_Styrene,female
Chuck_Dukowski,male
Savannah_Robinson,female
Warren_Entner,male
Gordon_Johnson,male
MacKenzie_Bourg,male
Oliver_Sykes,male
Emil_Landman,male
Alma_Cogan,female
Blue_Lu_Barker,female
Charlotte_Savary,female
Kurt_Cobain,male
Jerry_Penrod,male
Brian_Marshall,male
Shelley_Harland,female
Brian_Haner,male
Chris_Seefried,male
Matt_Jaffe,male
Priscilla_Renea,female
Martin_Almgren,male
Stevie_J,male
Jerry_Donahue,male
Frida_Appelgren,female
Ryat,female
Mallary_Hope,female
Leah_LaBelle,female
Hayden_Thompson,male
Lane_McCray,male
Kym_Mazelle,female
Nnamdi_Ogbonnaya,male
Mason_Williams,male
Dan_Brodie,male
Bill_Whitten,male
James_House,male
Chris_Flory,male
Josh_Hoyer_&_Soul_Colossal,male
Jennifer_Hanson,female
Linda_Clifford,female
Joey_Eppard,male
Jessie_Burns,female
Wee_Willie_Harris,male
Tracy_Bonham,female
Pegi_Young,female
Danny_Gatton,male
Vlad,male
Al_Johnson,male
Annabel_Lamb,female
Kaia_Wilson,female
Arturo_Meza,male
Spade_Cooley,male
Admiral_T,male
Moya_Brennan,female
Roy_Clark,male
Gene_Deer,male
Steve_Smith,male
Craig_Smith,male
Roger_Hoover,male
Matt_Odmark,male
Alice_Tan_Ridley,female
Jeremy_Redmore,male
Cooter_Brown,male
David_Chastain,male
Liz,female
Jonatha_Brooke,female
Roger_Bennett,male
Jonathan_Wilson,male
William_Kanengiser,male
Klaus_Voormann,male
Brian_Rolland,male
Garrett_Gardner,male
Mozelle_Alderson,female
Janice_McClain,female
Frank_Collins,male
Maggie_Sajak,female
Gunilla_Backman,female
Brent_DeBoer,male
Gordon_Giltrap,male
Blind_Uncle_Gaspard,male
Bryony_Griffith,female
Julie_Covington,female
John_Bell,male
Jessica_Simpson,female
Linda_Ronstadt,female
Fred_Fortin,male
William_Clark_Green,male
Robert_Lelièvre,male
Jerry_Salley,male
Bill_Leverty,male
Chris_LeDoux,male
Mick_Quinn,male
Beth_Hirsch,female
Gary_Ruley,male
T-Mo,male
Sunny_Duval,male
Merlin_Bronques,male
Anastacia,female
Dijon_Prioleau,male
Adam_Grahn,male
Fabio_Golfetti,male
Margie_Bowes,female
John_Ondrasik,male
June_Valli,female
Marie_Bergman,female
Rudi_Wairata,male
Jade_Ewen,female
Internal_quest,male
Guy_Garvey,male
Greydon_Square,male
Iyeoka_Okoawo,female
Len_Walston,male
Jeremy_Davis,male
Jeri_Brown,female
Jennifer_Day,female
Tony_Toliver,male
Blaqstarr,male
Johanna_Bennett,female
Eric_Matthew,male
Ashtech,male
Henri_Sattler,male
George_McConnell,male
50_Cent,male
Paulini,female
Sarah_Dash,female
Holly_Tucker,female
John_Lennon,male
Aaron_Deer,male
Dawen,male
Melissa_Schuman,female
Lincoln_Durham,male
Shannon_Wright,female
Sascha_Paeth,male
Freddie_Spruell,male
John_Edmond,male
Buddy_Cage,male
Kenny_Gradney,male
Perry_Como,male
Spot,male
Dominika_Peczynski,female
Lisa_Lavie,female
Add-2,male
Slaine,male
Chris_Farlowe,male
Tuomas_Seppälä,male
Gilli_Moon,female
Mervyn_Spence,male
Nick_Nicely,male
Jenn_Grant,female
Lisa_Stewart,female
Brandi_Wells,female
Dick_Dale,male
Mark_Wilkerson,male
Matt_Kennon,male
Etta_James,female
Peter_Jöback,male
Iosu_Expósito,male
Eddie_Martinez,male
Brandon_Boyd,male
Jesse_Winchester,male
Susan_Moonsie,female
Cris_Cab,male
Henson_Cargill,male
Willy_William,male
Corey_Beaulieu,male
Anne_Briggs,female
Jeff_Fatt,male
Pharrell_Williams,male
"Lawrence_""Lipbone""_Redding",male
Aimee_Echo,female
Tiffany_Houghton,female
Waddy_Wachtel,male
Chris_Haze,male
Paul_Waaktaar-Savoy,male
Jack_McManus,male
Johnny_Rioux,male
Lobo,male
Aaradhna,female
Jimmy_Buffett,male
Roy_Wiggins,male
Dave_Lepard,male
Kim_Barlow,female
Ingrid_Michaelson,female
Dilba,female
Pete_Loeffler,male
Linda_Strawberry,female
Flow,male
Sapho,female
Mayne_Mannish,male
Sofia_Essaïdi,female
Roy_Hogsed,male
Burl_Ives,male
Phyllis_Nelson,female
Kev_Moore,male
John_Alford,male
Frank_Sampedro,male
Bif_Naked,female
Julie_Fader,female
Wiktoria_Johansson,female
Alex_Cuba,male
Rudy_Pérez,male
David_Steinhart,male
Robin_Stjernberg,male
Johnny_Copeland,male
DJ_Paul,male
McLean,male
Jill_Scott,female
Emily_Elbert,female
Matt_Dusk,male
Cat_Stevens,male
Craig_G,male
Barry_Bondz,male
Ann_Hampton_Callaway,female
Chris_Maurer,male
Calvin_Johnson,male
Chris_Hillman,male
Jack_Casady,male
Kerri_Anderson,female
Ember_Swift,female
Keke_Palmer,female
Eddie_Van_Halen,male
Drew_Nelson,male
Paul_Jefferson,male
Rissi_Palmer,female
Trent_Reznor,male
Alberto_Zayas,male
Max_Richter,male
User:Jtaschen/Alex_John,male
Scott_Matthew,male
Natasha_St-Pier,female
Katrina_Leskanich,female
Rhianna,female
Phil_Lesh,male
James_Carr,male
Matt_Heafy,male
Jessica_Pratt,female
Guy_Mitchell,male
Hal_Willis,male
Iva_Davies,male
Marty_Casey,male
Eilera,female
Billy_Mayerl,male
AR-Ab,male
Linda_Király,female
Paul_Cattermole,male
Ester_Dean,female
Mike_Morgan,male
Robt_Ptak,male
Lew_Nottke,male
Tiran_Porter,male
Carmen_Mastren,male
Chloe_Temtchine,female
Victoria_Spivey,female
Ian_A._Anderson,male
Peter_Lundblad,male
Arno_Menses,male
Jeff_Coffey,male
Peter_Schilperoort,male
Joaquín_Clerch,male
Little_Axe,male
Danny_Widdicombe,male
Joni_Mitchell,female
Bob_McBride,male
Bob_Woodruff,male
Chet_Powers,male
Jon_Spencer,male
Margaret_Whiting,female
Dan_Zanes,male
Jakob_Terjesønn_Rypdal,male
Jeff_Lang,male
Brian_McNeill,male
Big_K.R.I.T.,male
David_Gans,male
Rob_Sonic,male
Damond_Jiniya,male
Dolla,male
Lorde,female
Paolo_Nutini,male
Bridget_Wishart,female
Siouxsie_Sioux,female
Christophe_Maé,male
Eden_Atwood,female
Tao_Rodríguez-Seeger,male
Lucy_Ward,female
Françoise_Atlan,female
Cleo_Higgins,female
Katy_Tiz,female
Danny_Berrios,male
Pat_Boone,male
Daya,female
Jessie_Baylin,female
Elena_Paparizou,female
Louis_Tomlinson,male
Shannon_Magrane,female
Paul_Riley,male
Bill_Barth,male
Nellie_Lutcher,female
Goldie_Hill,female
Franny_Beecher,male
Nick_Fyffe,male
Little_Pattie,female
Alison_Goldfrapp,female
Steve_Pilgrim,male
Chuck_Carbo,male
Rita_Coolidge,female
Legz_Diamond,male
Lil'_Chris,male
Johan_Frandsen,male
Lea-Lorien,female
Buster_Bloodvessel,male
Elek_Bacsik,male
Marc_Anthony,male
Randy_Starr,male
Cisco_Houston,male
Howard_Kaylan,male
Doap_Nixon,male
Slim_Wilson,male
London_Parris,male
Bradley_McIntosh,male
Hi-C,male
Tish_Hinojosa,female
Phil_Wandscher,male
Rich_Cronin,male
Chris_Bradford,male
Davina,female
Lena_Fayre,female
Dan_Tyminski,male
Jay_Vaquer,male
Craig_Powell,male
Livy_Jeanne,female
Sha_Stimuli,male
Lee_Hazlewood,male
Joe_Dolce,male
Tomás_Doncker,male
Wilbert_Harrison,male
Annabel_Fay,female
Goapele,female
Nick_Curran,male
Ezra_Furman,male
Spice_1,male
Jewell,female
Cory_Morrow,male
John_C._J._Taylor,male
Pete_Rock,male
Paolo_Baltaro,male
Adam_Lazzara,male
Tucker_Beathard,male
Joan_Weber,female
Andrew_Falkous,male
Kris_Tyler,female
Leigh_Blond,male
Courtney_Johnson,male
Rachel_Rhodes,female
David_Blamires,male
Vicky_Hamilton,female
Darren_Brown,male
Stevie_McCrorie,male
Jill_Paquette,female
Robert_Plant,male
Daron_Norwood,male
Carmen_Espinoza-Rodriquez,male
Fleur_East,female
Patrice_Meyer,male
Boogie_Woogie_Red,male
Rattlesnake_Annie,female
G._Dep,male
Anthony_Gomes,male
Michael_Messer,male
Peter_La_Farge,male
Peggy_Lee,female
Johnnie_Bassett,male
Aleesha_Rome,female
Buddy_Jewell,male
Christina_Grimmie,female
Sammy_Johns,male
Alex_Webster,male
Meghan_Trainor,female
Noel_Hogan,male
Daniel_Anderson,male
Max_T._Barnes,male
Gordie_Johnson,male
José_Luis_Encinas,male
Myshkin,female
Rell,male
Sebastian_Karlsson,male
Andrew_De_Silva,male
Jasmine_Murray,female
Dave_Barnes,male
AronChupa,male
Tret_Fure,female
Yoon_Mi-rae,female
Mac_Powell,male
Samantha_Cole,female
Tony_Harmon,male
Shareefa,female
Claude_King,male
Floyd_Smith,male
Bobby_Murray,male
Patrice_Pike,female
Sean_Kingston,male
Woody_Rock,male
Anton_Hagman,male
Ray_Parker_Jr.,male
John_Connolly,male
Eloise_Laws,female
Caroline_af_Ugglas,female
Lois_Johnson,female
Alec_MacKaye,male
Angelo_Moore,male
Glenn_Lewis,male
Jack_Sonni,male
G.Soul,male
Kosha_Dillz,male
Iain_Matthews,male
Colin_Buchanan,male
Amy_Gore,female
Blue_Raspberry,female
Paula_Watson,female
Too_Tight_Henry,male
Yung_Berg,male
Glasses_Malone,male
Doyle_Bramhall,male
Coco_Star,female
Angie_Brown,female
Brenn_Hill,male
Jim_Teachenor,male
Lacey_Brown,female
T._J._Jackson,male
Andrés_Cabas,male
Jesse_Johnson,male
John_Kay,male
Eric_Griffin,male
Virna_Lindt,female
Joshua_Eustis,male
Brenda_Holloway,female
Sal_Solo,male
Chanté_Moore,female
Jack_Eric_Williams,male
Vince_Staples,male
John_Leventhal,male
Jimmy_McCulloch,male
Brisco,male
Bashiri_Johnson,male
Aria_Johnson,female
Joelle_Amery,female
Joe_Pullum,male
Louise_Post,female
Paul_Leary,male
Mutya_Buena,female
Kenny_Starr,male
Michael_Gurley,male
Mike_Ford,male
Karan_Casey,female
Buren_Fowler,male
Ray_Vega,male
Tierney_Sutton,female
"Henry_""Rufe""_Johnson",male
William_Ackerman,male
Charles_Bradley,male
Don_Drumm,male
Thomas_Otten,male
Sis_Cunningham,female
Elijah_Wald,male
Kath_Bloom,female
Ali,male
Frank_Zappa,male
"Fred_""Sonic""_Smith",male
Frank_Ifield,male
Majic_Massey,male
Dean_Magraw,male
Janis_Ian,female
Peter_Murphy,male
Will_Turpin,male
Audrey_Hannah,female
Martine_McCutcheon,female
Eddie_Rabbitt,male
Charlie_Christian,male
D.King,male
Nicco,male
Nick_St._Nicholas,male
Ron_White,male
Andy,male
Marcus_Corowa,male
